county,year,rolling_3yr_mean,yield_bu_acre,lag1_yield,ndvi_peak,ndvi_slope,heat_days_gt32,temp_anomaly,net_moisture_stress,wind_severe_days_58_cutoff
monona,2020,193.76666666666665,178.4,203.9,0.88482833724938,0.0037620129307298876,2,-0.4978674981749158,-0.47737272422962185,0
monona,2021,187.9,197.7,178.4,0.8946292625002681,0.004228342098372634,3,-0.14435303046731462,-0.3397092880313753,0
monona,2022,193.33333333333334,168.6,197.7,0.8801409851962716,0.0033841388912228642,9,-0.34140823358668015,-0.21185542486209732,3
monona,2023,181.5666666666667,165.4,168.6,0.8730481154479304,0.004059100219395016,2,0.2312270681631432,-0.4706032389819116,0
monona,2024,177.23333333333335,192.0,165.4,0.8727773098220003,0.003686915327021285,0,-0.23011170857008167,0.12546698977847534,1
monroe,2013,138.16666666666666,115.3,137.0,0.772259072638937,0.0028854761412495968,1,-2.105288826940651,0.17325228840858753,0
monroe,2014,121.60000000000001,175.7,115.3,0.8856702590736745,0.004232071961463311,0,-1.7374540576847224,-0.08674843756460028,2
monroe,2015,142.66666666666666,192.0,175.7,0.820324134177943,0.0036959915942464897,0,-0.7769302382792169,0.18617085834002625,2
monroe,2016,161.0,180.0,192.0,0.8547157897547085,0.0036864616217060046,4,-0.05432572264985325,-0.4443033399765548,0
monroe,2017,182.5666666666667,169.9,180.0,0.8082225476597142,0.0029054015692485586,8,0.04582557061293002,-0.4021811061438043,0
monroe,2018,180.63333333333333,167.0,169.9,0.8147229492311207,0.0033675464730209648,9,0.3535524129045129,-0.5873548694692448,1
monroe,2019,172.29999999999998,162.3,167.0,0.8397319268726583,0.003823293097856027,3,-0.9682857117404531,-0.018004013976974605,0
monroe,2020,166.4,153.8,162.3,0.8480342297436928,0.0037237997659453387,0,-1.2832496242455704,-0.15037895747333924,0
monroe,2021,161.03333333333333,166.1,153.8,0.8508630675058638,0.00419331753570189,2,-0.7055571496221056,-0.04216409355902977,0
monroe,2022,160.73333333333335,145.4,166.1,0.836392234378539,0.0038950514919462655,10,-0.044861487201082184,-0.711080515907826,0
monroe,2023,155.1,181.1,145.4,0.8773815682933028,0.0035651766420431107,3,-0.07826450169671162,-0.5679412066946437,0
