county,year,rolling_3yr_mean,ndvi_peak,ndvi_slope,heat_days_gt32,temp_anomaly,net_moisture_stress,wind_severe_days_58_cutoff
taylor,2025,185.66666666666666,0.867378273616523,0.0033401173574678826,3,-1.8332207872980177,-0.047486345697660894,0
union,2025,171.4333333333333,0.8623151115809158,0.0033078062346668363,3,-1.860208675602614,-0.04774698892362211,0
van buren,2025,155.96666666666667,0.8942948678599104,0.003380126748115305,3,-2.0000019337328574,-0.1807094675156159,0
wapello,2025,173.13333333333335,0.9198025102673772,0.003601373813110107,3,-1.910792070929606,-0.15402125925029886,0
warren,2025,163.13333333333333,0.882324835834651,0.0034670439336849973,3,-1.870915194611662,-0.07213521540682273,0
washington,2025,183.33333333333334,0.899812938992405,0.003443026748936255,3,-1.869167527965864,-0.03946049314605547,0
wayne,2025,171.96666666666667,0.9028695641616771,0.0035553638692019467,3,-1.997851000454208,-0.20688080996546712,0
webster,2025,210.16666666666666,0.9119488492721286,0.0036178075798620514,2,-1.7745102117519025,-0.053048667743855235,0
winnebago,2025,208.79999999999998,0.8934207035571204,0.0033462326041661457,2,-1.8478344475026311,0.09749473963578731,0
winneshiek,2025,202.33333333333334,0.856289929254218,0.0031507460965010466,0,-1.9494397207737553,0.21759995794098425,0
woodbury,2025,191.73333333333335,0.8723893905287181,0.003289593720346717,2,-1.755863129934685,-0.1640506949756925,0
worth,2025,204.80000000000004,0.8344480004344964,0.0029861605258761806,2,-1.8463224962688685,0.13897245190594415,0
wright,2025,195.96666666666667,0.86141145233335,0.00311413986268898,2,-1.7788481265749887,0.07601475380141773,0
