OBJECTID,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,county
1771406,171572,1041559,IOWA,19,2022,July,Thunderstorm Wind,C,169,STORY,DMX,11-07-2022 04:05,CST-6,11-07-2022 04:05,0,0,0,0,0.00K,,ASOS,50,MG,,,,,,,,,,1,S,AMES ARPT,1,S,AMES ARPT,41.99,-93.62,41.99,-93.62,"Thunderstorms developed along a surface boundary across Nebraska and into western Iowa in the pre-dawn early morning hours of July 11th. The storms had well established cold pools as they moved into Iowa and an area of favorable MUCAPE which helped to sustain the convection. Storms produced over 70 mph in western Iowa, weakening some into central Iowa with sub-severe wind gusts by the time the storms reached eastern Iowa.",,CSV,story
1771407,171572,1041560,IOWA,19,2022,July,Thunderstorm Wind,C,169,STORY,DMX,11-07-2022 04:08,CST-6,11-07-2022 04:08,0,0,0,0,0.00K,,Broadcast Media,50,EG,,,,,,,,,,1,S,ONTARIO,1,S,ONTARIO,42.02,-93.68,42.02,-93.68,"Thunderstorms developed along a surface boundary across Nebraska and into western Iowa in the pre-dawn early morning hours of July 11th. The storms had well established cold pools as they moved into Iowa and an area of favorable MUCAPE which helped to sustain the convection. Storms produced over 70 mph in western Iowa, weakening some into central Iowa with sub-severe wind gusts by the time the storms reached eastern Iowa.",Large tree limbs down in west Ames. Relayed by Broadcast media.,CSV,story
1771416,171829,1043151,IOWA,19,2022,July,Thunderstorm Wind,C,31,CEDAR,DVN,05-07-2022 21:00,CST-6,05-07-2022 21:00,0,0,0,0,0.00K,,Emergency Manager,60,EG,,,,,,,,,,3,S,TIPTON,3,S,TIPTON,41.72,-91.13,41.72,-91.13,"A line of showers and thunderstorms tracked east across Iowa Tuesday afternoon and evening bringing damaging wind, occasional lightning, and heavy rain to eastern IA and northwest IL.  The strongest reported winds of 60-70 mph, occurred in Buchanan and Linn counties.  These winds brought down trees and powerlines as they moved through in the evening.||A brief tornado occurred during the evening hours just southeast of Fairbank in an open field. Another brief tornado occurred just west of Winthrop IA in an open field.  Since no visible damage was observed with either tornado, they were assigned an EF-U rating.  The NWS would like to thank Buchanan County Emergency Management for assistance with the storm survey.",The Emergency Manager reported power lines down south of Tipton. The time of the event was estimated using radar.,CSV,cedar
1771417,171829,1043154,IOWA,19,2022,July,Thunderstorm Wind,C,113,LINN,DVN,05-07-2022 20:21,CST-6,05-07-2022 20:21,0,0,0,0,0.00K,,Public,50,EG,,,,,,,,,,1,NW,MARION,1,NW,MARION,42.04,-91.62,42.04,-91.62,"A line of showers and thunderstorms tracked east across Iowa Tuesday afternoon and evening bringing damaging wind, occasional lightning, and heavy rain to eastern IA and northwest IL.  The strongest reported winds of 60-70 mph, occurred in Buchanan and Linn counties.  These winds brought down trees and powerlines as they moved through in the evening.||A brief tornado occurred during the evening hours just southeast of Fairbank in an open field. Another brief tornado occurred just west of Winthrop IA in an open field.  Since no visible damage was observed with either tornado, they were assigned an EF-U rating.  The NWS would like to thank Buchanan County Emergency Management for assistance with the storm survey.",A public report of a 3 inch tree limb down.,CSV,linn
1771419,171829,1043220,IOWA,19,2022,July,Thunderstorm Wind,C,113,LINN,DVN,05-07-2022 20:16,CST-6,05-07-2022 20:16,0,0,0,0,0.00K,,Trained Spotter,52,EG,,,,,,,,,,1,S,MARION MC BRIDE ARPT,1,S,MARION MC BRIDE ARPT,42.05,-91.63,42.05,-91.63,"A line of showers and thunderstorms tracked east across Iowa Tuesday afternoon and evening bringing damaging wind, occasional lightning, and heavy rain to eastern IA and northwest IL.  The strongest reported winds of 60-70 mph, occurred in Buchanan and Linn counties.  These winds brought down trees and powerlines as they moved through in the evening.||A brief tornado occurred during the evening hours just southeast of Fairbank in an open field. Another brief tornado occurred just west of Winthrop IA in an open field.  Since no visible damage was observed with either tornado, they were assigned an EF-U rating.  The NWS would like to thank Buchanan County Emergency Management for assistance with the storm survey.",A trained spotter estimated a thunderstorm wind gusts of 60 MPH.,CSV,linn
1771420,171829,1043221,IOWA,19,2022,July,Thunderstorm Wind,C,113,LINN,DVN,05-07-2022 20:20,CST-6,05-07-2022 20:20,0,0,0,0,0.00K,,Trained Spotter,61,EG,,,,,,,,,,3,SE,CEDAR RAPIDS,3,SE,CEDAR RAPIDS,41.97,-91.61,41.97,-91.61,"A line of showers and thunderstorms tracked east across Iowa Tuesday afternoon and evening bringing damaging wind, occasional lightning, and heavy rain to eastern IA and northwest IL.  The strongest reported winds of 60-70 mph, occurred in Buchanan and Linn counties.  These winds brought down trees and powerlines as they moved through in the evening.||A brief tornado occurred during the evening hours just southeast of Fairbank in an open field. Another brief tornado occurred just west of Winthrop IA in an open field.  Since no visible damage was observed with either tornado, they were assigned an EF-U rating.  The NWS would like to thank Buchanan County Emergency Management for assistance with the storm survey.",A trained spotter reported a 70 MPH wind gust with no damage.,CSV,linn
1771426,172465,1046825,IOWA,19,2022,July,Thunderstorm Wind,C,183,WASHINGTON,DVN,11-07-2022 05:28,CST-6,11-07-2022 05:28,0,0,0,0,0.00K,,Amateur Radio,50,EG,,,,,,,,,,1,E,RIVERSIDE,1,E,RIVERSIDE,41.48,-91.58,41.48,-91.58,Thunderstorms moving across east central Iowa on July 11th brought hail and damaging winds to the area.,Reported two inch branches down due to thunderstorm winds.,CSV,washington
1771427,172465,1046826,IOWA,19,2022,July,Thunderstorm Wind,C,11,BENTON,DVN,11-07-2022 05:00,CST-6,11-07-2022 05:00,0,0,0,0,0.00K,,Public,52,EG,,,,,,,,,,1,N,ATKINS,1,N,ATKINS,42,-91.87,42,-91.87,Thunderstorms moving across east central Iowa on July 11th brought hail and damaging winds to the area.,A member of the public estimated thunderstorm winds speeds of 60 MPH.,CSV,benton
1771428,172465,1046827,IOWA,19,2022,July,Thunderstorm Wind,C,113,LINN,DVN,11-07-2022 05:41,CST-6,11-07-2022 05:41,0,0,0,0,0.00K,,Trained Spotter,56,EG,,,,,,,,,,1,NW,CEDAR RAPIDS,1,NW,CEDAR RAPIDS,42.01,-91.66,42.01,-91.66,Thunderstorms moving across east central Iowa on July 11th brought hail and damaging winds to the area.,A trained spotter reported 8 inch diameter trees limb down in a yard. The time of the event was estimated using radar.,CSV,linn
1771445,172479,1046881,IOWA,19,2022,July,Thunderstorm Wind,C,55,DELAWARE,DVN,23-07-2022 23:15,CST-6,23-07-2022 23:15,0,0,0,0,0.00K,,Emergency Manager,52,EG,,,,,,,,,,0,N,MANCHESTER,0,N,MANCHESTER,42.48,-91.45,42.48,-91.45,"A line of severe thunderstorms tracked across portions of eastern Iowa during the evening hours of July 23rd  and into northwest Illinois during the early morning of Sunday July 24th. Storms produced mainly damaging winds along their path, with numerous reports of structure, tree, and power line damage from Buchanan County Iowa east into Jo Daviess County Illinois. The Dubuque County Airport measured a 67 MPH wind gust as storms passed.",The Emergency Manager reported downed power lines.,CSV,delaware
1771446,172479,1046882,IOWA,19,2022,July,Thunderstorm Wind,C,61,DUBUQUE,DVN,23-07-2022 23:53,CST-6,23-07-2022 23:53,0,0,0,0,0.00K,,ASOS,58,MG,,,,,,,,,,0,N,(DBQ)DUBUQUE MUNI AR,0,N,(DBQ)DUBUQUE MUNI AR,42.4,-90.72,42.4,-90.72,"A line of severe thunderstorms tracked across portions of eastern Iowa during the evening hours of July 23rd  and into northwest Illinois during the early morning of Sunday July 24th. Storms produced mainly damaging winds along their path, with numerous reports of structure, tree, and power line damage from Buchanan County Iowa east into Jo Daviess County Illinois. The Dubuque County Airport measured a 67 MPH wind gust as storms passed.",The Dubuque Airport ASOS measured a peak thunderstorm wind gust of 58 knots.,CSV,dubuque
1771622,171573,1041563,IOWA,19,2022,July,Thunderstorm Wind,C,161,SAC,DMX,23-07-2022 19:45,CST-6,23-07-2022 19:45,0,0,0,0,0.00K,,Trained Spotter,52,EG,,,,,,,,,,1,S,LAKE VIEW,1,S,LAKE VIEW,42.31,-95.05,42.31,-95.05,"A shortwave pushed across the Midwest, resulting a a period of severe storms. the leading moisture axis and warm front were confined main to Minnesota in the afternoon, though a few stronger storms skimmed northern Iowa with a hail report in Winnebago county. The cold front passed across Iowa later in the evening from western to northern Iowa. Modest CAPE was in place but with strong deep layer shear over 40 kts and drier low levels noted in model soundings, gusty winds were the primary hazard with this second round of thunderstorms. Winds gusted over 60 mph with a few reports of damage to trees and outbuildings.",Trained spotter estimated 60 mph gusts.,CSV,sac
