OBJECTID,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,county
1382961,105659,633834,IOWA,19,2016,June,Thunderstorm Wind,C,109,KOSSUTH,DMX,22-06-2016 01:12,CST-6,22-06-2016 01:12,0,0,0,0,0.00K,,AWOS,51,MG,,,,,,,,,,1,N,ALGONA MUNI ARPT,1,N,ALGONA MUNI ARPT,43.08,-94.27,43.08,-94.27,"The state was stuck under northwest flow aloft, resulting in shortwaves aloft initiating storms.  Additionally, at the surface a warm frontal boundary resided across the southwest third to half of the state during the day of the 21st and through the overnight.  Some storms initially developed during the afternoon and evening hours in the immediate vicinity of the front in southern and central Iowa and produced periods of heavy rainfall.  Storms primarily resulted in heavy rainfall and a couple of severe wind reports.  The primary action initiated late in the evening across the northwest third of the state, in the vicinity of the warm front as it moved northward.  Given northwest steering flow and a nearly station surface front, storms trained through the evening and resulted in rainfall totals as high as 3.71 inches.",Algona airport AWOS measured wind gust of 59 mph.,CSV,kossuth
1390533,110364,659342,IOWA,19,2016,September,Thunderstorm Wind,C,33,CERRO GORDO,DMX,21-09-2016 14:55,CST-6,21-09-2016 14:55,0,0,0,0,0.00K,,Trained Spotter,52,EG,,,,,,,,,,2,S,HANFORD,2,S,HANFORD,43.05,-93.15,43.05,-93.15,"An ideal setup was seen across northern and central Iowa for repeated rounds of heavy rainfall and severe weather.  A weak warm frontal boundary stalled out across the area as it transitioned to a stationary boundary and allowed multiple rounds of storms to initiate on the 21st and well into the 22nd.  Primarily heavy rainfall and flooding was seen, however a couple of hail and a handful of damaging wind reports were received as well.  The hardest hit areas were from roughly Forest City on southeast towards Mason city and Waverly. Rainfall amounts of 4 to 6 plus inches were seen, with greatest amounts just outside of the Des Moines county warning area in and around Charles City.",Trained spotter reported 3 inch tree branches down along with quarter sized hail.,CSV,cerro gordo
1390535,110364,659343,IOWA,19,2016,September,Thunderstorm Wind,C,33,CERRO GORDO,DMX,21-09-2016 16:50,CST-6,21-09-2016 16:50,0,0,0,0,0.00K,,Amateur Radio,52,EG,,,,,,,,,,1,E,MASON CITY,1,E,MASON CITY,43.1512,-93.1876,43.1512,-93.1876,"An ideal setup was seen across northern and central Iowa for repeated rounds of heavy rainfall and severe weather.  A weak warm frontal boundary stalled out across the area as it transitioned to a stationary boundary and allowed multiple rounds of storms to initiate on the 21st and well into the 22nd.  Primarily heavy rainfall and flooding was seen, however a couple of hail and a handful of damaging wind reports were received as well.  The hardest hit areas were from roughly Forest City on southeast towards Mason city and Waverly. Rainfall amounts of 4 to 6 plus inches were seen, with greatest amounts just outside of the Des Moines county warning area in and around Charles City.",Amateur radio operator reported tree limbs approximately 3 inches in diameter down.,CSV,cerro gordo
1390743,110279,660405,IOWA,19,2016,September,Thunderstorm Wind,C,169,STORY,DMX,09-09-2016 14:20,CST-6,09-09-2016 14:20,0,0,0,0,0.00K,,Trained Spotter,50,EG,,,,,,,,,,1,W,AMES,1,W,AMES,42.0269,-93.6436,42.0269,-93.6436,"A relatively weak cold front that worked through the state the previous day stalled out across northern Missouri and tracked back northward as a weak warm front and eventual stationary front.  Initially, storms were able to initiate in South Dakota along/north of the warm/stationary front and progress east/southeast through the evening and overnight hours of the 8th into the 9th.  Later that day, another round of storms moving out of Nebraska were able to strengthen with daytime heating and produce another round of heavy rainfall through portions of the state.  The greatest daily totals reached into the 4 to 5 inch range.",Large branch around 6 inches in diameter down on the Iowa State University campus west of the Food Science Building.,CSV,story
1390818,110364,659345,IOWA,19,2016,September,Thunderstorm Wind,C,33,CERRO GORDO,DMX,21-09-2016 17:17,CST-6,21-09-2016 17:17,0,0,0,0,1.00K,,Social Media,56,EG,,,,,,,,,,3,ENE,PORTLAND,3,ENE,PORTLAND,43.15,-93.07,43.15,-93.07,"An ideal setup was seen across northern and central Iowa for repeated rounds of heavy rainfall and severe weather.  A weak warm frontal boundary stalled out across the area as it transitioned to a stationary boundary and allowed multiple rounds of storms to initiate on the 21st and well into the 22nd.  Primarily heavy rainfall and flooding was seen, however a couple of hail and a handful of damaging wind reports were received as well.  The hardest hit areas were from roughly Forest City on southeast towards Mason city and Waverly. Rainfall amounts of 4 to 6 plus inches were seen, with greatest amounts just outside of the Des Moines county warning area in and around Charles City.","Public reported a large tree downed, estimated 1 foot or more in diameter.",CSV,cerro gordo
1390819,110364,659347,IOWA,19,2016,September,Thunderstorm Wind,C,23,BUTLER,DMX,21-09-2016 17:38,CST-6,21-09-2016 17:38,0,0,0,0,0.00K,,Storm Chaser,56,EG,,,,,,,,,,2,E,GREENE,2,E,GREENE,42.9,-92.77,42.9,-92.77,"An ideal setup was seen across northern and central Iowa for repeated rounds of heavy rainfall and severe weather.  A weak warm frontal boundary stalled out across the area as it transitioned to a stationary boundary and allowed multiple rounds of storms to initiate on the 21st and well into the 22nd.  Primarily heavy rainfall and flooding was seen, however a couple of hail and a handful of damaging wind reports were received as well.  The hardest hit areas were from roughly Forest City on southeast towards Mason city and Waverly. Rainfall amounts of 4 to 6 plus inches were seen, with greatest amounts just outside of the Des Moines county warning area in and around Charles City.",Observed tree damage in storm chaser live video stream.  Multiple large tree limbs down.,CSV,butler
1390820,110364,659348,IOWA,19,2016,September,Thunderstorm Wind,C,23,BUTLER,DMX,21-09-2016 17:40,CST-6,21-09-2016 17:40,0,0,0,0,30.00K,,Emergency Manager,56,EG,,,,,,,,,,0,N,GREENE,0,N,GREENE,42.9,-92.8,42.9,-92.8,"An ideal setup was seen across northern and central Iowa for repeated rounds of heavy rainfall and severe weather.  A weak warm frontal boundary stalled out across the area as it transitioned to a stationary boundary and allowed multiple rounds of storms to initiate on the 21st and well into the 22nd.  Primarily heavy rainfall and flooding was seen, however a couple of hail and a handful of damaging wind reports were received as well.  The hardest hit areas were from roughly Forest City on southeast towards Mason city and Waverly. Rainfall amounts of 4 to 6 plus inches were seen, with greatest amounts just outside of the Des Moines county warning area in and around Charles City.",Emergency manager reported trees down on roofs and power lines.  Extent of damage unknown at the time.  Time estimated from radar.,CSV,butler
1391109,110364,659349,IOWA,19,2016,September,Thunderstorm Wind,C,23,BUTLER,DMX,21-09-2016 17:45,CST-6,21-09-2016 17:45,0,0,0,0,20.00K,,Emergency Manager,56,EG,,,,,,,,,,0,N,GREENE,0,N,GREENE,42.9,-92.8,42.9,-92.8,"An ideal setup was seen across northern and central Iowa for repeated rounds of heavy rainfall and severe weather.  A weak warm frontal boundary stalled out across the area as it transitioned to a stationary boundary and allowed multiple rounds of storms to initiate on the 21st and well into the 22nd.  Primarily heavy rainfall and flooding was seen, however a couple of hail and a handful of damaging wind reports were received as well.  The hardest hit areas were from roughly Forest City on southeast towards Mason city and Waverly. Rainfall amounts of 4 to 6 plus inches were seen, with greatest amounts just outside of the Des Moines county warning area in and around Charles City.","Emergency manager reported widespread tree damage throughout town, including several trees on houses.",CSV,butler
1397939,106490,641617,IOWA,19,2016,July,Thunderstorm Wind,C,137,MONTGOMERY,OAX,07-07-2016 02:50,CST-6,07-07-2016 02:50,0,0,0,0,0.00K,,Emergency Manager,65,EG,,,,,,,,,,1,E,VILLISCA,1,E,VILLISCA,40.93,-94.98,40.93,-94.98,"Thunderstorms developed over areas of western South Dakota and Nebraska during the afternoon of July 6th. These thunderstorms moved east and developed upscale into a large convective complex that moved into northeast Nebraska during the late evening on the 6th of July. The line of thunderstorms moved southeast across all of eastern Nebraska and western Iowa with the primary severe weather threat being from damaging winds. The thunderstorms exited into northeast Kansas and northern Missouri during the early morning. This complex of thunderstorms then left an outflow boundary across the area, which additional thunderstorms developed along during the afternoon of July 7th.","The emergency manager reported that the roof from the local power plant was removed. A chicken plant on the southwest side of town was also destroyed, and there were numerous large tree branches down in town as well.",CSV,montgomery
1398074,106493,643930,IOWA,19,2016,July,Thunderstorm Wind,C,145,PAGE,OAX,18-07-2016 00:34,CST-6,18-07-2016 00:34,0,0,0,0,0.00K,,Emergency Manager,52,EG,,,,,,,,,,1,NW,CLARINDA,1,NW,CLARINDA,40.74,-95.04,40.74,-95.04,"Thunderstorms develop late in the evening of July 17 in response to the nocturnal strengthening of the low-level jet over a stalled frontal boundary over southeast Nebraska and southwest Iowa. Although the majority of these thunderstorms were strong, only isolated reports of severe weather were observed mainly in the form of strong winds. In addition to the severe weather, the orientation of the thunderstorms from northwest to southeast resulted in repeated or training of the storms and heavy rainfall.","Several trees and numerous limbs were reported downed, some on power lines, was reported in the city of Clarinda.",CSV,page
1398274,104789,627524,IOWA,19,2016,May,Thunderstorm Wind,C,63,EMMET,DMX,26-05-2016 00:01,CST-6,26-05-2016 00:01,0,0,0,0,0.00K,,Mesonet,54,MG,,,,,,,,,,3,W,ESTHERVILLE ARPT,3,W,ESTHERVILLE ARPT,43.4,-94.8,43.4,-94.8,"On the afternoon of the 25th, a cold front progressed into portions of central and eastern Nebraska and eventually stalled out in eastern Nebraska.  During the evening hours storms that initiated earlier in the day in western Nebraska continued to make their way across Nebraska and into Iowa and produced a number of high wind, damaging wind, and hail reports.  Prior to the main line, a severe storm fired up in northern Iowa in Emmet and produced near severe hail and severe winds. After the main line pushed through in the overnight hours, a stalled front in northern Missouri aided in ushering in another round of heavy rainfall across southern Iowa, where reports upwards of 4 plus inches were reported.",An Iowa DOT RWIS Mesonet station 1 mile east of Estherville reported a peak wind gust of 54 kts.,CSV,emmet
1398275,104789,627547,IOWA,19,2016,May,Thunderstorm Wind,C,13,BLACK HAWK,DMX,26-05-2016 03:29,CST-6,26-05-2016 03:29,0,0,0,0,50.00K,,Trained Spotter,56,EG,,,,,,,,,,2,SW,EVANSDALE,2,SW,EVANSDALE,42.4479,-92.3088,42.4479,-92.3088,"On the afternoon of the 25th, a cold front progressed into portions of central and eastern Nebraska and eventually stalled out in eastern Nebraska.  During the evening hours storms that initiated earlier in the day in western Nebraska continued to make their way across Nebraska and into Iowa and produced a number of high wind, damaging wind, and hail reports.  Prior to the main line, a severe storm fired up in northern Iowa in Emmet and produced near severe hail and severe winds. After the main line pushed through in the overnight hours, a stalled front in northern Missouri aided in ushering in another round of heavy rainfall across southern Iowa, where reports upwards of 4 plus inches were reported.",Trained spotter reported a semi trailer flipped over and boat trailer picked up and knocked over in the parking lot of a Waterloo casino.,CSV,black hawk
1398292,107406,643931,IOWA,19,2016,July,Thunderstorm Wind,C,165,SHELBY,OAX,19-07-2016 10:27,CST-6,19-07-2016 10:27,0,0,0,0,0.00K,,Emergency Manager,52,EG,,,,,,,,,,1,N,HARLAN,1,N,HARLAN,41.66,-95.33,41.66,-95.33,"A stalled frontal boundary extended from northeast Nebraska through western and into southern Iowa. Nocturnal thunderstorms, which had developed over central Nebraska, moved into southwest Iowa by mid morning and as they approached the front they intensified producing severe weather in Shelby County before moving east of the area.",The emergency manager reported that a tree fell on a car along Highway 59 just to the north of Harlan. There were no injuries reported in the vehicle.,CSV,shelby
1398293,107406,643932,IOWA,19,2016,July,Thunderstorm Wind,C,165,SHELBY,OAX,19-07-2016 10:29,CST-6,19-07-2016 10:29,0,0,0,0,0.00K,,Emergency Manager,52,EG,,,,,,,,,,1,SW,IRWIN,1,SW,IRWIN,41.79,-95.21,41.79,-95.21,"A stalled frontal boundary extended from northeast Nebraska through western and into southern Iowa. Nocturnal thunderstorms, which had developed over central Nebraska, moved into southwest Iowa by mid morning and as they approached the front they intensified producing severe weather in Shelby County before moving east of the area.",The emergency manager reported that a roof was lifted off a barn.,CSV,shelby
1398294,107406,643933,IOWA,19,2016,July,Thunderstorm Wind,C,165,SHELBY,OAX,19-07-2016 10:26,CST-6,19-07-2016 10:26,0,0,0,0,0.00K,,AWOS,50,MG,,,,,,,,,,2,S,HARLAN,2,S,HARLAN,41.62,-95.33,41.62,-95.33,"A stalled frontal boundary extended from northeast Nebraska through western and into southern Iowa. Nocturnal thunderstorms, which had developed over central Nebraska, moved into southwest Iowa by mid morning and as they approached the front they intensified producing severe weather in Shelby County before moving east of the area.",,CSV,shelby
1404423,111562,665576,IOWA,19,2016,December,High Wind,Z,1,LYON,FSD,25-12-2016 21:00,CST-6,26-12-2016 06:00,0,0,0,0,,,Law Enforcement,35,ES,,,,,,,,,,,,,,,,,,,,"Very strong winds developed over northwest Iowa on Christmas night and continued into the morning of December 26th. The southwest to west winds developed as a low pressure system, which had brought rain and thunderstorms on Christmas Day, moved just north of the area. Sustained winds reached up to 45 mph, and gusts were measured as high as 63 mph.","High winds from a westerly direction followed a low pressure system which had brought Christmas Day rain and thunderstorms. There were several reports of power lines and branches down and resulting power outages, and traffic lights and some signs were damaged. The winds included estimated sustained winds of 40 mph and gusts to near 60 mph.",CSV,lyon
1404656,111562,665577,IOWA,19,2016,December,High Wind,Z,2,OSCEOLA,FSD,25-12-2016 21:00,CST-6,26-12-2016 06:00,0,0,0,0,,,Department of Highways,54,MG,,,,,,,,,,,,,,,,,,,,"Very strong winds developed over northwest Iowa on Christmas night and continued into the morning of December 26th. The southwest to west winds developed as a low pressure system, which had brought rain and thunderstorms on Christmas Day, moved just north of the area. Sustained winds reached up to 45 mph, and gusts were measured as high as 63 mph.","High winds from a westerly direction followed a low pressure system which had brought Christmas Day rain and thunderstorms. There were several reports of power lines and branches down and resulting power outages, and traffic lights and some signs were damaged. The winds included a measured gust of 62 mph near Sibley.",CSV,osceola
1404657,111562,665581,IOWA,19,2016,December,High Wind,Z,20,PLYMOUTH,FSD,25-12-2016 21:00,CST-6,26-12-2016 06:00,0,0,0,0,,,AWOS,53,MG,,,,,,,,,,,,,,,,,,,,"Very strong winds developed over northwest Iowa on Christmas night and continued into the morning of December 26th. The southwest to west winds developed as a low pressure system, which had brought rain and thunderstorms on Christmas Day, moved just north of the area. Sustained winds reached up to 45 mph, and gusts were measured as high as 63 mph.","High winds from a westerly direction followed a low pressure system which had brought Christmas Day rain and thunderstorms. There were several reports of power lines and branches down and resulting power outages, and traffic lights and some signs were damaged. The winds included a measured gust of 61 mph at Le Mars Airport.",CSV,plymouth
1404658,111562,665582,IOWA,19,2016,December,High Wind,Z,21,CHEROKEE,FSD,25-12-2016 21:00,CST-6,26-12-2016 06:00,0,0,0,0,,,Law Enforcement,35,ES,,,,,,,,,,,,,,,,,,,,"Very strong winds developed over northwest Iowa on Christmas night and continued into the morning of December 26th. The southwest to west winds developed as a low pressure system, which had brought rain and thunderstorms on Christmas Day, moved just north of the area. Sustained winds reached up to 45 mph, and gusts were measured as high as 63 mph.","High winds from a westerly direction followed a low pressure system which had brought Christmas Day rain and thunderstorms. There were several reports of power lines and branches down and resulting power outages, and traffic lights and some signs were damaged. The winds were estimated at a sustained 40 mph. A gust to 53 mph at was reported at Cherokee Airport, with estimated gusts around 60 mph.",CSV,cherokee
1404659,111562,665578,IOWA,19,2016,December,High Wind,Z,3,DICKINSON,FSD,25-12-2016 23:00,CST-6,26-12-2016 05:00,0,0,0,0,,,COOP Observer,53,MG,,,,,,,,,,,,,,,,,,,,"Very strong winds developed over northwest Iowa on Christmas night and continued into the morning of December 26th. The southwest to west winds developed as a low pressure system, which had brought rain and thunderstorms on Christmas Day, moved just north of the area. Sustained winds reached up to 45 mph, and gusts were measured as high as 63 mph.","High winds from a westerly direction followed a low pressure system which had brought Christmas Day rain and thunderstorms. There were several reports of power lines and branches down and resulting power outages, and traffic lights and some signs were damaged. The winds included a measured gust of 62 mph near Sibley.",CSV,dickinson
